Date, level, difference value
08/08/2019, 2, 2.9289856
08/08/2019, 1, 1.4951782
09/08/2019, 100, -0.047164917
09/08/2019, 70, -0.11869812
09/08/2019, 50, 0.06991577
09/08/2019, 30, 0.18331909
09/08/2019, 20, 0.43162537
09/08/2019, 10, 1.2225342
09/08/2019, 7, 0.99902344
09/08/2019, 5, 0.55545044
09/08/2019, 3, 0.49839783
09/08/2019, 2, 2.4034271
09/08/2019, 1, 2.339203
10/08/2019, 100, -0.071624756
10/08/2019, 70, -0.078567505
10/08/2019, 50, 0.10975647
10/08/2019, 30, 0.22727966
10/08/2019, 20, 0.4516449
10/08/2019, 10, 0.9475403
10/08/2019, 7, 0.85173035
10/08/2019, 5, 0.28723145
10/08/2019, 3, 0.06677246
10/08/2019, 2, 2.3615417
10/08/2019, 1, 1.6209259
11/08/2019, 100, -0.058761597
11/08/2019, 70, -0.16932678
11/08/2019, 50, 0.05986023
11/08/2019, 30, 0.17674255
11/08/2019, 20, 0.41381836
11/08/2019, 10, 1.1351166
11/08/2019, 7, 1.0488281
11/08/2019, 5, 0.83496094
11/08/2019, 3, 1.503952
11/08/2019, 2, 3.5914001
11/08/2019, 1, 1.0330505
12/08/2019, 100, -0.050338745
12/08/2019, 70, -0.1391449
12/08/2019, 50, 0.06985474
12/08/2019, 30, 0.07789612
12/08/2019, 20, 0.41601562
12/08/2019, 10, 1.0740662
12/08/2019, 7, 0.9042053
12/08/2019, 5, 0.50749207
12/08/2019, 3, 0.8883209
12/08/2019, 2, 2.54422
12/08/2019, 1, 0.9454956
13/08/2019, 100, -0.0708313
13/08/2019, 70, -0.10939026
13/08/2019, 50, 0.0055999756
13/08/2019, 30, 0.08239746
13/08/2019, 20, 0.36099243
13/08/2019, 10, 1.0243835
13/08/2019, 7, 1.0039062
13/08/2019, 5, 0.68582153
13/08/2019, 3, 0.62179565
13/08/2019, 2, 1.6819
13/08/2019, 1, 1.0001068
14/08/2019, 100, -0.0289917
14/08/2019, 70, -0.08328247
14/08/2019, 50, -0.030670166
14/08/2019, 30, 0.142807
14/08/2019, 20, 0.36213684
14/08/2019, 10, 1.0516663
14/08/2019, 7, 0.98117065
